,CaseName,ours_TotalRunningTime,ours_RunningTime_1,ours_RunningTime_2,ours_RunningTime_3,ours_RunningTime_4,ours_RunningTime_5,ours_RunningTime_6,ours_DSC_AUC,ours_NSD_AUC,ours_DSC_Final,ours_NSD_Final,ours_DSC_1,ours_DSC_2,ours_DSC_3,ours_DSC_4,ours_DSC_5,ours_DSC_6,ours_NSD_1,ours_NSD_2,ours_NSD_3,ours_NSD_4,ours_NSD_5,ours_NSD_6,spacing,shape,ours_voxel_counts,has_bbox,ours_object_shapes,modality,segvol_DSC_AUC,segvol_NSD_AUC,segvol_DSC_Final,segvol_NSD_Final,segvol_DSC_1,segvol_DSC_2,segvol_DSC_3,segvol_DSC_4,segvol_DSC_5,segvol_DSC_6,segvol_NSD_1,segvol_NSD_2,segvol_NSD_3,segvol_NSD_4,segvol_NSD_5,segvol_NSD_6,vista3d_DSC_AUC,vista3d_NSD_AUC,vista3d_DSC_Final,vista3d_NSD_Final,vista3d_DSC_1,vista3d_DSC_2,vista3d_DSC_3,vista3d_DSC_4,vista3d_DSC_5,vista3d_DSC_6,vista3d_NSD_1,vista3d_NSD_2,vista3d_NSD_3,vista3d_NSD_4,vista3d_NSD_5,vista3d_NSD_6,sammed3d_DSC_AUC,sammed3d_NSD_AUC,sammed3d_DSC_Final,sammed3d_NSD_Final,sammed3d_DSC_1,sammed3d_DSC_2,sammed3d_DSC_3,sammed3d_DSC_4,sammed3d_DSC_5,sammed3d_DSC_6,sammed3d_NSD_1,sammed3d_NSD_2,sammed3d_NSD_3,sammed3d_NSD_4,sammed3d_NSD_5,sammed3d_NSD_6,nninteractive_TotalRunningTime,nninteractive_RunningTime_1,nninteractive_RunningTime_2,nninteractive_RunningTime_3,nninteractive_RunningTime_4,nninteractive_RunningTime_5,nninteractive_RunningTime_6,nninteractive_DSC_AUC,nninteractive_NSD_AUC,nninteractive_DSC_Final,nninteractive_NSD_Final,nninteractive_DSC_1,nninteractive_DSC_2,nninteractive_DSC_3,nninteractive_DSC_4,nninteractive_DSC_5,nninteractive_DSC_6,nninteractive_NSD_1,nninteractive_NSD_2,nninteractive_NSD_3,nninteractive_NSD_4,nninteractive_NSD_5,nninteractive_NSD_6,nninteractive_num_class,nninteractive_runtime_upperbound
2089,US_Cardiac_patient0242_4CH_half_sequence,5.876115322113037,0.9374570846557616,0.9596314430236816,0.9519898891448976,0.989023208618164,0.9605467319488524,1.0774669647216797,3.588343718026701,3.851157110432351,0.9048062226445532,0.9696458621030952,0.8667599735494989,0.8890786555881357,0.8953416437019829,0.8961424027747471,0.8999172324336265,0.9048062226445532,0.9315909555112856,0.9545009937570011,0.9626343923281024,0.9616322679575786,0.9648170222166216,0.9696458621030952,[0.308 0.308 1.   ],"(16, 552, 669)",[5044609  274336  380236  209427],True,"[[0, 15, 106, 332, 285, 384], [0, 15, 53, 344, 249, 427], [0, 15, 310, 457, 263, 420]]",US,1.163651428,2.348202346,0.290912857,0.587050586,0.290912857,0.290912857,0.290912857,0.290912857,0.290912857,0.290912857,0.587050586,0.587050586,0.587050586,0.587050586,0.587050586,0.587050586,3.037665354,3.129826586,0.81745408,0.84219623,0.0,0.613995883,0.752423205,0.771171422,0.798345745,0.81745408,0.0,0.631851987,0.769618571,0.796107219,0.827076688,0.84219623,1.328043473,2.255024824,0.383160168,0.607891311,0.206323987,0.290448339,0.302371848,0.327544437,0.361322934,0.383160168,0.418704448,0.50462967,0.532572438,0.570463929,0.595727967,0.607891311,55.3157422542572,9.040725946426392,10.273231029510498,8.54526662826538,8.446268320083618,9.676914930343628,9.333335399627686,3.3532020977753048,3.497058793143835,0.804186867909716,0.8385701707902649,0.4995120439204929,0.7828361454165257,0.8399349479459578,0.8590996944095605,0.860655948756666,0.804186867909716,0.6764727107122286,0.832105528526105,0.8750765599102346,0.8923723101831783,0.8942720733922371,0.8385701707902649,3.0,270.0
2090,US_Cardiac_patient0243_2CH_half_sequence,5.7997753620147705,1.0046207904815674,0.947756052017212,0.9505782127380372,0.955782413482666,0.955918312072754,0.9851195812225342,3.642019651757372,3.823623923565368,0.9184115266950212,0.9677941407862136,0.8864812201217281,0.902597111604012,0.9087439110064904,0.9106820625886046,0.9120893590127602,0.9184115266950212,0.9269708246811766,0.9441376349022056,0.9545914074862516,0.9567429085141916,0.9563237197207152,0.9677941407862136,[0.308 0.308 1.   ],"(19, 519, 630)",[4919455  417666  485411  389898],True,"[[0, 18, 101, 327, 239, 373], [0, 18, 60, 342, 193, 407], [0, 18, 310, 478, 227, 386]]",US,1.005618468,1.864609163,0.251404617,0.466152291,0.251404617,0.251404617,0.251404617,0.251404617,0.251404617,0.251404617,0.466152291,0.466152291,0.466152291,0.466152291,0.466152291,0.466152291,2.788254086,2.909522815,0.817978815,0.839922613,0.0,0.447526955,0.648714611,0.73101251,0.77577408,0.817978815,0.0,0.487267657,0.672169454,0.76599662,0.807761606,0.839922613,1.010486138,1.387350495,0.33442177,0.473732221,0.075973299,0.156497686,0.216602219,0.253953983,0.294470209,0.33442177,0.0,0.0,0.349618367,0.381760916,0.419105102,0.473732221,62.09189486503601,9.521907567977903,10.53073000907898,11.532970666885376,10.00264286994934,10.574198961257936,9.929444789886476,3.550485014784893,3.5896464240379595,0.9130299615271004,0.9181908784253626,0.4838903258274984,0.9097352746543658,0.8431825461846078,0.9093271212368114,0.8865927292727412,0.9130299615271004,0.5118852861694032,0.9180652935511716,0.8522827428936123,0.9224696740464476,0.8967659211096323,0.9181908784253626,3.0,270.0
2091,US_Cardiac_patient0243_4CH_half_sequence,5.8474440574646,1.008169174194336,0.9818809032440186,0.9495174884796144,0.9508044719696044,0.9633278846740724,0.993744134902954,3.5752253424570126,3.733011540230162,0.9107615209128292,0.9565634734871774,0.8582610945153922,0.875720918654305,0.8801252767363277,0.8979398785073442,0.9039189674297742,0.9107615209128292,0.8846557463941821,0.9121247885532536,0.91173104836411,0.9392083321667194,0.9477280286791178,0.9565634734871774,[0.308 0.308 1.   ],"(21, 519, 630)",[5739093  397722  403530  326025],True,"[[0, 20, 106, 333, 267, 395], [0, 20, 68, 348, 234, 432], [0, 20, 306, 480, 238, 390]]",US,1.216899076,2.0639546,0.304224769,0.51598865,0.304224769,0.304224769,0.304224769,0.304224769,0.304224769,0.304224769,0.51598865,0.51598865,0.51598865,0.51598865,0.51598865,0.51598865,3.013793816,3.014614617,0.777441704,0.784904122,0.0,0.671972541,0.766098833,0.755452197,0.767535663,0.777441704,0.0,0.654245118,0.758604127,0.760585839,0.77585003,0.784904122,1.216326948,1.678698003,0.337120781,0.462392925,0.162959882,0.240696883,0.28926626,0.305158862,0.332992994,0.337120781,0.0,0.336474713,0.396440264,0.42556983,0.45725409,0.462392925,58.461928844451904,8.97335410118103,10.575121641159058,9.11763334274292,10.356756210327148,9.082765817642212,10.356297731399536,3.4039114977441995,3.417198588354019,0.8687953485696062,0.8653725660793036,0.4751605454774778,0.868387179657228,0.8187029025251112,0.8605264866227679,0.8560908444829035,0.8687953485696062,0.5068930358898324,0.8580896122239737,0.8237304957684396,0.8602453941838126,0.8714916092501279,0.8653725660793036,3.0,270.0
2092,US_Cardiac_patient0246_2CH_half_sequence,6.0693888664245605,0.9658446311950684,0.9926609992980956,1.0257484912872314,1.0588176250457764,0.9899389743804932,1.0363781452178955,3.635694022016271,3.809477203804221,0.9171969200657656,0.9647885422432586,0.8876766595285482,0.8949811392760324,0.9049409116706713,0.9105297189180788,0.914134361756622,0.9171969200657656,0.9208807354944256,0.932122064678256,0.9480840108117562,0.954701440845974,0.9582364486857332,0.9647885422432586,[0.308 0.308 1.   ],"(20, 519, 630)",[5158273  473633  604691  302803],True,"[[0, 19, 109, 345, 232, 351], [0, 19, 67, 373, 166, 408], [0, 19, 333, 482, 222, 345]]",US,0.878117376,1.50344975,0.219529344,0.375862438,0.219529344,0.219529344,0.219529344,0.219529344,0.219529344,0.219529344,0.375862438,0.375862438,0.375862438,0.375862438,0.375862438,0.375862438,3.040937752,3.060456429,0.842477204,0.836210308,0.0,0.593806778,0.723489859,0.77785155,0.821454352,0.842477204,0.0,0.610260377,0.731939717,0.780797366,0.824484004,0.836210308,1.144954593,1.524278219,0.335922695,0.477738543,0.092946628,0.197852855,0.262756392,0.291502964,0.323807462,0.335922695,0.0,0.0,0.393410218,0.42913142,0.46286731,0.477738543,63.948498010635376,9.943166255950928,10.552204608917236,10.18685531616211,11.557318925857544,10.801219463348389,10.90773344039917,3.4221151742624296,3.4516548719982323,0.8063740043801765,0.8202186798033836,0.517064649815719,0.7644724304413316,0.8643817412005262,0.8778837443642423,0.8944264712869069,0.8063740043801765,0.5569071034903431,0.7892968363460713,0.8649488448107436,0.8887029973202116,0.8932452717925495,0.8202186798033836,3.0,270.0
2093,US_Cardiac_patient0246_4CH_half_sequence,5.9292380809783936,1.0270698070526123,0.9626317024230956,0.9963443279266356,1.0142951011657717,0.964386224746704,0.9645109176635742,3.660381335747341,3.836032871419853,0.9216681574931708,0.9678633940059336,0.9075421583683484,0.911579003684157,0.9068027766605772,0.9167497560788817,0.9202052224192188,0.9216681574931708,0.9474239120236702,0.9565908221698288,0.9445645606858268,0.9621474516107318,0.9670937510354136,0.9678633940059336,[0.308 0.308 1.   ],"(20, 487, 590)",[4450814  484451  529207  282128],True,"[[0, 19, 110, 339, 243, 373], [0, 19, 65, 357, 203, 419], [0, 19, 320, 469, 243, 380]]",US,0.848991509,1.689382938,0.212247877,0.422345735,0.212247877,0.212247877,0.212247877,0.212247877,0.212247877,0.212247877,0.422345735,0.422345735,0.422345735,0.422345735,0.422345735,0.422345735,3.141459279,3.161370186,0.845989217,0.862359749,0.0,0.628713972,0.738350438,0.815140497,0.850616749,0.845989217,0.0,0.620857176,0.733007569,0.821894269,0.864859885,0.862359749,1.396532855,1.942838049,0.41801486,0.54487953,0.089256297,0.258437346,0.319869774,0.342945896,0.395491082,0.41801486,0.0,0.407450169,0.460616853,0.479640066,0.52641628,0.54487953,53.008158683776855,8.641464948654175,9.760343074798584,9.35474681854248,8.589996099472046,8.599982976913452,8.061624765396118,3.496697153915344,3.508494957181437,0.8927378986300544,0.893852603400871,0.523082495665987,0.85050945195634,0.8723332424125839,0.8483618788494143,0.9043783573601486,0.8927378986300544,0.582705430430589,0.8455553069887811,0.8766254440628201,0.860110649115295,0.9020549088084958,0.893852603400871,3.0,270.0
2094,US_Cardiac_patient0248_2CH_half_sequence,6.28208327293396,1.155409336090088,1.0000710487365725,1.042057752609253,1.0388996601104736,1.0014262199401855,1.0442192554473877,3.5913784676604146,3.740649550484896,0.9008323166686556,0.9436676529059936,0.8716767818616337,0.8908072074327276,0.8964587127369424,0.8996838113354345,0.8994161815373459,0.9008323166686556,0.9058523833272756,0.9236091650884344,0.9332209931161504,0.938972522104879,0.9348176262666524,0.9436676529059936,[0.308 0.308 1.   ],"(17, 487, 590)",[3808802  349858  581350  144600],True,"[[0, 16, 155, 406, 214, 324], [0, 16, 103, 428, 139, 375], [0, 16, 395, 486, 223, 332]]",US,0.981203488,1.990380751,0.245300872,0.497595188,0.245300872,0.245300872,0.245300872,0.245300872,0.245300872,0.245300872,0.497595188,0.497595188,0.497595188,0.497595188,0.497595188,0.497595188,2.628824341,2.758216046,0.64338007,0.701961804,0.0,0.551419106,0.642114712,0.679716771,0.70959327,0.64338007,0.0,0.572073195,0.650498626,0.716707635,0.753992287,0.701961804,1.750037763,2.280719079,0.433187473,0.568583376,0.368780917,0.49440424,0.425749613,0.428859022,0.431633271,0.433187473,0.532111856,0.628078344,0.547961126,0.567893506,0.566533586,0.568583376,62.01930904388428,9.102128028869627,9.661913871765137,10.234929084777832,11.440349578857422,10.642873287200928,10.93711519241333,3.3326464308339023,3.452782530564351,0.8374097161420906,0.8632695721180793,0.6974696381793243,0.8296863370171018,0.849323373426591,0.8430189455921506,0.806756085235565,0.8374097161420906,0.780486304162039,0.8451138275447961,0.8673339281209896,0.87544536646751,0.8558115361444137,0.8632695721180793,3.0,270.0
2095,US_Cardiac_patient0248_4CH_half_sequence,6.2328314781188965,1.0494272708892822,1.0671701431274414,0.9873239994049072,1.0303723812103271,1.0857717990875244,1.012765884399414,3.6535353622874656,3.841409022586648,0.921306191296532,0.9734640561852452,0.8823328107618028,0.9063781781384544,0.9098867692289088,0.9116855490276766,0.918120859313388,0.921306191296532,0.9228007332851356,0.9546215703378808,0.9552287862212636,0.9582296312626202,0.9639077918412008,0.9734640561852452,[0.308 0.308 1.   ],"(17, 519, 630)",[4443616  418185  424063  272626],True,"[[0, 16, 165, 420, 254, 390], [0, 16, 124, 440, 214, 426], [0, 16, 390, 518, 257, 413]]",US,0.718337985,0.0,0.179584496,0.0,0.179584496,0.179584496,0.179584496,0.179584496,0.179584496,0.179584496,0.0,0.0,0.0,0.0,0.0,0.0,3.040701713,3.095235581,0.792802676,0.800948692,0.0,0.595911482,0.760739282,0.792802676,0.792802676,0.792802676,0.0,0.613939562,0.785894071,0.800948692,0.800948692,0.800948692,1.582494182,2.219392169,0.427199043,0.589137928,0.233963342,0.355252023,0.37656803,0.400315767,0.414384851,0.427199043,0.380985828,0.521450947,0.538670313,0.559073315,0.566354103,0.589137928,60.5959153175354,9.585541009902954,10.394613027572632,10.545474529266356,9.576393127441406,10.246902227401732,10.246991395950316,3.18561813484292,3.2984726329243044,0.7042190501061946,0.7495056625270622,0.560097118325753,0.8374146307803735,0.7853433200927807,0.7962333225559193,0.833224651750936,0.7042190501061946,0.6304727027663679,0.8513513300670147,0.8142844752523359,0.8285685659571609,0.8551910954177687,0.7495056625270622,3.0,270.0
2096,US_Cardiac_patient0251_2CH_half_sequence,5.812893390655518,0.9760353565216064,0.9325430393218994,0.996849775314331,1.0185973644256592,0.9467918872833252,0.9420759677886964,3.653987536969051,3.8834811886026017,0.9186294624921224,0.9779973769941832,0.9115394526908353,0.9024744476248112,0.9123927927225308,0.9120007812054238,0.9190420079826296,0.9186294624921224,0.9615606149735384,0.9591873558744178,0.9700698319223614,0.9679984180034524,0.9768205722424872,0.9779973769941832,[0.308 0.308 1.   ],"(17, 454, 551)",[3217943  379671  507034  147970],True,"[[0, 16, 126, 371, 201, 336], [0, 16, 93, 396, 149, 382], [0, 16, 356, 453, 236, 339]]",US,1.248017775,2.18336918,0.312004444,0.545842295,0.312004444,0.312004444,0.312004444,0.312004444,0.312004444,0.312004444,0.545842295,0.545842295,0.545842295,0.545842295,0.545842295,0.545842295,3.130728517,3.234041609,0.848725435,0.878134623,0.0,0.603358458,0.750882195,0.812612471,0.841191905,0.848725435,0.0,0.612314865,0.771886568,0.844960291,0.871970007,0.878134623,2.116058374,2.793528699,0.564902906,0.73205656,0.269151077,0.480773614,0.507760452,0.534408617,0.551051044,0.564902906,0.434171414,0.641931666,0.680052391,0.705603912,0.720878283,0.73205656,67.73677492141724,10.29960870742798,11.460233211517334,12.114071130752563,11.146655559539797,11.648669004440308,11.067537307739258,3.464435423210838,3.5575448795008087,0.883244409511212,0.9037681747516776,0.6737099710779321,0.861441801159133,0.8615914792358285,0.8670161957528569,0.8634846428869798,0.883244409511212,0.7097198230239488,0.8876700392391029,0.8747403901606843,0.8974803601207312,0.8896050222240026,0.9037681747516776,3.0,270.0
2097,US_Cardiac_patient0251_4CH_half_sequence,5.539409160614014,0.9735913276672364,0.9103076457977296,0.9019691944122314,0.9111216068267822,0.9286556243896484,0.9137637615203856,3.641839167154784,3.8804812672005866,0.9164830650483072,0.975494640600458,0.8854991586699396,0.9038770081535974,0.9016023269420108,0.9142015698258398,0.9158552337859808,0.9164830650483072,0.9430646197244048,0.9603476133769032,0.9614585939768606,0.9753591079679024,0.9757424382671428,0.975494640600458,[0.308 0.308 1.   ],"(18, 454, 551)",[3516816  383699  428507  173750],True,"[[0, 17, 154, 377, 175, 307], [0, 17, 113, 388, 144, 349], [0, 17, 359, 453, 181, 315]]",US,0.534603378,0.0,0.133650845,0.0,0.133650845,0.133650845,0.133650845,0.133650845,0.133650845,0.133650845,0.0,0.0,0.0,0.0,0.0,0.0,2.768448161,2.880949554,0.579361378,0.666032314,0.0,0.60671604,0.741258128,0.70748353,0.726667794,0.579361378,0.0,0.622283728,0.764254396,0.73598616,0.736550976,0.666032314,1.163755688,1.749546665,0.314039744,0.464891535,0.23027971,0.246693753,0.286471941,0.287297778,0.309619221,0.314039744,0.390342375,0.3993766,0.431090362,0.42769636,0.458625876,0.464891535,63.59065270423889,9.685678005218506,10.890363454818726,11.040598630905151,10.980271577835085,9.970913887023926,11.0228271484375,3.436428290864802,3.54778707451158,0.8945636874856288,0.9171430015797304,0.5089262552093622,0.8561468843783341,0.8033637726986075,0.8569576756039945,0.9007515566302188,0.8945636874856288,0.606995005666864,0.8763852358128391,0.8485084864420086,0.8803396115188779,0.9221748578544086,0.9171430015797304,3.0,270.0
2098,US_Cardiac_patient0252_2CH_half_sequence,6.189665794372559,1.037576675415039,0.9861130714416504,0.9881300926208496,1.0546796321868896,1.04125714302063,1.0819091796875,3.5506012447023583,3.6938058330239647,0.9053113154013352,0.9454325385916236,0.8752443762524788,0.8784981281612018,0.8808107617237434,0.8866355358470428,0.8912502253503037,0.9053113154013352,0.9100731375981846,0.912307963603096,0.9136601493423798,0.9220024467451208,0.929272985839104,0.9454325385916236,[0.308 0.308 1.   ],"(19, 519, 630)",[4889435  434877  621434  266684],True,"[[0, 18, 108, 340, 262, 384], [0, 18, 68, 380, 187, 460], [0, 18, 331, 454, 265, 414]]",US,1.359141872,2.14351416,0.339785468,0.53587854,0.339785468,0.339785468,0.339785468,0.339785468,0.339785468,0.339785468,0.53587854,0.53587854,0.53587854,0.53587854,0.53587854,0.53587854,3.019645886,3.051586858,0.805733766,0.830781839,0.0,0.575148682,0.710895582,0.793472437,0.824836643,0.805733766,0.0,0.572095253,0.716543914,0.798201892,0.835402506,0.830781839,1.614089087,2.150163581,0.452966969,0.60120867,0.17302682,0.321193431,0.384484752,0.400324346,0.442199788,0.452966969,0.0,0.435921956,0.50418417,0.540947377,0.58646672,0.60120867,63.38277101516724,9.595429420471191,10.463265180587769,11.201536655426024,10.198782920837402,10.61966609954834,11.304090738296509,3.3208237923264328,3.267922308862709,0.85101264970488,0.834337695040677,0.6181617061159237,0.8424113468999724,0.8060908896846822,0.8563170458435231,0.8117038584958012,0.85101264970488,0.6722146740889099,0.8259355680442351,0.800587558419878,0.8452686014117528,0.7919295174886226,0.834337695040677,3.0,270.0
2099,US_Cardiac_patient0252_4CH_half_sequence,5.674023151397705,0.9888877868652344,0.921283483505249,0.9395697116851808,0.9380736351013184,0.9422440528869628,0.9439644813537598,3.6758629680111774,3.845996118715122,0.922002500516142,0.9656910275816122,0.8852570286390162,0.9053208614421262,0.919171881532821,0.9208561076884022,0.9221732978108216,0.922002500516142,0.9173161472553784,0.9451267537383718,0.9597985889979362,0.9647396772826948,0.966048961774499,0.9656910275816122,[0.308 0.308 1.   ],"(19, 487, 590)",[4251230  357027  556516  294497],True,"[[0, 18, 130, 339, 273, 393], [0, 18, 82, 355, 220, 440], [0, 18, 324, 476, 250, 392]]",US,1.004591458,1.840198736,0.251147865,0.460049684,0.251147865,0.251147865,0.251147865,0.251147865,0.251147865,0.251147865,0.460049684,0.460049684,0.460049684,0.460049684,0.460049684,0.460049684,3.012861668,3.02351955,0.794996416,0.791146488,0.0,0.607589828,0.733943367,0.784839949,0.79278523,0.794996416,0.0,0.624034965,0.733212968,0.792201531,0.790514325,0.791146488,1.268701395,2.099150834,0.377838006,0.575233529,0.135898182,0.236238684,0.300898634,0.31980202,0.340962396,0.377838006,0.0,0.445579944,0.514244236,0.529047323,0.545452539,0.575233529,55.43303728103638,9.365119695663452,9.657958269119264,9.33941650390625,7.853342294692993,8.795361280441284,10.421839237213137,3.520282344276054,3.51996291240921,0.898609857851147,0.9004658748331362,0.6925574188539291,0.8711628663621075,0.8597624156606819,0.8781588910397904,0.8974746754689545,0.898609857851147,0.7269644019043424,0.8694155815856766,0.8651408826344462,0.8711320749680933,0.8987492265972641,0.9004658748331362,3.0,270.0
2100,US_Cardiac_patient0254_2CH_half_sequence,5.478242635726929,0.9457080364227296,0.8909294605255127,0.9109821319580078,0.897061824798584,0.9070050716400146,0.92655611038208,3.5562651986619267,3.813071287807504,0.8993365885667878,0.961981030793444,0.8571376211880947,0.8767231756926334,0.8855076414581734,0.887039864615698,0.8956878104583444,0.8993365885667878,0.9165268104568336,0.9401003631490296,0.9506978981477008,0.952513707584626,0.9588189851039406,0.961981030793444,[0.308 0.308 1.   ],"(14, 390, 472)",[1763238  362908  382324   68650],True,"[[0, 13, 102, 354, 163, 309], [0, 13, 72, 367, 114, 346], [0, 13, 334, 389, 163, 299]]",US,1.077605779,2.305316546,0.269401445,0.576329137,0.269401445,0.269401445,0.269401445,0.269401445,0.269401445,0.269401445,0.576329137,0.576329137,0.576329137,0.576329137,0.576329137,0.576329137,2.739966202,2.871398275,0.760745968,0.811785831,0.0,0.550500307,0.575467019,0.7480375,0.760838547,0.760745968,0.0,0.574354703,0.603611314,0.782303476,0.792413218,0.811785831,1.47315846,2.196757563,0.44192974,0.61110306,0.156467052,0.238574965,0.280277077,0.407853408,0.444775623,0.44192974,0.0,0.411911067,0.468123704,0.59283706,0.624289735,0.61110306,59.16227102279663,10.220373392105104,10.48566198348999,9.10036826133728,9.837111234664915,10.05313205718994,9.4656240940094,3.114177567976492,3.31618980987814,0.8102043262108635,0.8322721125390432,0.5774665042484455,0.794431410838345,0.7869787364891816,0.8271201000240507,0.6977608629386548,0.8102043262108635,0.6539877056669817,0.8364238658039111,0.8353108184162474,0.8803244428152571,0.766206559475158,0.8322721125390432,3.0,270.0
2101,US_Cardiac_patient0254_4CH_half_sequence,5.533007383346558,0.9548280239105223,0.9071366786956788,0.9109914302825928,0.9125521183013916,0.9225027561187744,0.9249963760375975,3.572280446706467,3.79595330198633,0.9005110335142015,0.9581293738800792,0.8820163057879763,0.8847146674936138,0.8923978052503866,0.8904061529459631,0.8968636380062098,0.9005110335142015,0.9309531462440958,0.9348788349091072,0.9490185376787554,0.947650206824827,0.9527804530881544,0.9581293738800792,[0.308 0.308 1.   ],"(19, 390, 472)",[2429070  538694  433539   96217],True,"[[0, 18, 106, 352, 116, 280], [0, 18, 72, 368, 83, 312], [0, 18, 337, 389, 151, 284]]",US,1.020007128,2.078776116,0.255001782,0.519694029,0.255001782,0.255001782,0.255001782,0.255001782,0.255001782,0.255001782,0.519694029,0.519694029,0.519694029,0.519694029,0.519694029,0.519694029,0.401481244,0.508438913,0.214093058,0.338959275,0.0,0.0,0.0,0.080341657,0.214093058,0.214093058,0.0,0.0,0.0,0.0,0.338959275,0.338959275,1.590887107,2.103785566,0.519143901,0.632468286,0.115529009,0.289102786,0.335489054,0.404896544,0.446378166,0.519143901,0.0,0.407217224,0.476572639,0.534662935,0.572707237,0.632468286,52.38254737854004,8.114544153213501,9.554024934768677,8.520300388336182,9.030031681060793,9.09079909324646,8.072847127914429,3.3314280323661487,3.403868830882165,0.8273194914858818,0.8481921799613108,0.4834517087812015,0.8232001730335604,0.8461655820749518,0.8394606303712978,0.820541987660178,0.8273194914858818,0.5820077274790177,0.8398788663149439,0.8618223233677261,0.8579967032276952,0.8400142811486165,0.8481921799613108,3.0,270.0
